,formula,time,result
102,"!(""customer_3==running"" R (<>[]((""scheduler_4==started"" || []""scheduler_11==started"") -> ""scheduler_3==to_start"") <-> (""scheduler_10==started"" || <>""customer_0==running"")))",1000.0,
103,"!(<>((""scheduler_1==started"" R []""scheduler_11==wait"") && (X ""scheduler_6==wait"" <-> []X X (""scheduler_8==to_start"" U (""scheduler_8==to_start"" && ""scheduler_10==started"")))))",2.624213978066109,True
104,"!(<>(X ""customer_6==q_error"" R (X ""customer_6==q_error"" || !(<>""scheduler_5==to_start"" <-> (([]""scheduler_10==started"" U (""customer_4==running"" && []""scheduler_10==started"")) R ((""customer_4==running"" R (""customer_4==running"" || ""scheduler_1==wait"")) || ([]""scheduler_10==started"" U (""customer_4==running"" && []""scheduler_10==started""))))))))",7.674889193964191,False
105,"!(<>!(""customer_11==q_error"" <-> ((""scheduler_5==started"" R [](""scheduler_1==started"" <-> !""scheduler_11==wait"")) U (""scheduler_1==wait"" && []""customer_10==running"" && (""scheduler_5==started"" R [](""scheduler_1==started"" <-> !""scheduler_11==wait""))))))",2.2005243190797046,True
106,"!([]""customer_1==q_error"" R <>X (!""customer_3==q_error"" <-> (""scheduler_10==wait"" || (<>""customer_5==q_error"" U ""customer_8==q_error""))))",1.5186466230079532,False
107,"!(X []((<>""scheduler_0==to_start"" || <>(""customer_11==q_error"" R (""customer_11==q_error"" || (""scheduler_11==to_start"" R ""scheduler_7==to_start"")))) U X X ""scheduler_2==started""))",3.376857458963059,False
108,"!((""scheduler_1==started"" && ![]<>""scheduler_9==to_start"") R (<>""customer_7==q_error"" || (<>""scheduler_1==started"" U (<>""scheduler_11==started"" && <>""scheduler_1==started""))))",5.912550514098257,False
109,"!(<>((X ""scheduler_4==started"" U (""scheduler_3==started"" && ""scheduler_11==started"")) R ((X ""scheduler_4==started"" U (""scheduler_3==started"" && ""scheduler_11==started"")) || X ((""customer_1==q_error"" R (""customer_1==q_error"" || ""scheduler_0==started"")) U X ""customer_10==running""))))",2.722111224080436,True
110,"!([]X <>[](""customer_0==running"" R !([]""scheduler_7==wait"" <-> (""scheduler_5==started"" U (""customer_5==q_error"" && ""scheduler_5==started"" && ""scheduler_6==started"")))))",1000.0,
111,"!(((""scheduler_7==wait"" U (""customer_0==q_error"" && ""scheduler_7==wait"")) U (<>""scheduler_6==wait"" U (""customer_12==running"" && <>""scheduler_6==wait""))) R ((!""customer_10==q_error"" U X <>""customer_7==q_error"") || ((""scheduler_7==wait"" U (""customer_0==q_error"" && ""scheduler_7==wait"")) U (<>""scheduler_6==wait"" U (""customer_12==running"" && <>""scheduler_6==wait"")))))",1000.0,
112,"!(!<>((""scheduler_4==started"" <-> <>""customer_4==q_error"") && ((""scheduler_9==started"" || (""scheduler_10==wait"" -> []""scheduler_5==wait"")) U (""customer_11==running"" && (""scheduler_9==started"" || (""scheduler_10==wait"" -> []""scheduler_5==wait""))))))",2.321054592030123,False
113,"!(X <>[](""scheduler_9==started"" <-> X X <>!(X []""scheduler_6==started"" R (X ""scheduler_11==to_start"" || X []""scheduler_6==started""))))",3.3661376050440595,True
114,"!([](((<>""customer_1==q_error"" R <>""scheduler_12==wait"") U (!(""customer_6==q_error"" <-> ""scheduler_3==started"") && (<>""customer_1==q_error"" R <>""scheduler_12==wait""))) U (<>""scheduler_1==to_start"" R (""scheduler_7==started"" || <>""scheduler_1==to_start""))))",6.637453950941563,False
115,"!(X (""customer_7==q_error"" R X ""customer_5==running"") -> ([]<>(!""scheduler_2==wait"" R (!""scheduler_2==wait"" || X ""scheduler_4==started"")) -> ""customer_4==running""))",4.001936913002282,False
116,"!([]((!""customer_2==q_error"" && <>[]X X !(""customer_11==running"" <-> ""scheduler_11==wait"")) U !(""scheduler_2==to_start"" <-> ""scheduler_7==wait"")))",1.2442010880913585,True
117,"!([]([]<>""customer_0==running"" U ([]<>""customer_0==running"" && !(![]""customer_5==running"" <-> []![](""scheduler_3==to_start"" -> ""scheduler_2==to_start"")))))",1000.0,
118,"!([](""customer_5==q_error"" || <>""scheduler_4==to_start"") -> [](X ![]""scheduler_11==wait"" <-> (true U ""scheduler_2==started"")))",2.544431542046368,False
119,"!(""customer_0==q_error"" || !(<>""customer_12==q_error"" <-> []!(<>""scheduler_6==wait"" <-> ((""scheduler_12==to_start"" R (""scheduler_7==wait"" || ""scheduler_12==to_start"")) U (X ""scheduler_4==started"" && (""scheduler_12==to_start"" R (""scheduler_7==wait"" || ""scheduler_12==to_start"")))))))",1000.0,
120,"!(!(""scheduler_7==started"" && ""scheduler_12==wait"") U (!(""scheduler_7==started"" && ""scheduler_12==wait"") && (""scheduler_2==to_start"" <-> (<>(""customer_0==running"" U (""customer_0==running"" && X ""customer_3==q_error"")) R (<>""scheduler_2==to_start"" || <>(""customer_0==running"" U (""customer_0==running"" && X ""customer_3==q_error"")))))))",1000.0,
121,"!(<>!""scheduler_10==wait"" && !((""customer_11==q_error"" U []<>""scheduler_5==to_start"") <-> ([]""scheduler_1==to_start"" R (<>""scheduler_7==to_start"" || []""scheduler_1==to_start""))))",3.36030074802693,True
122,"!(X [](""scheduler_10==to_start"" -> <>X ((""customer_3==q_error"" -> []""scheduler_8==wait"") U (""scheduler_1==wait"" U <>""customer_5==q_error""))))",0.7403078579809517,True
123,"!(!((!""scheduler_10==wait"" U !""scheduler_10==to_start"") <-> X (""scheduler_4==to_start"" R (""customer_10==q_error"" || ""scheduler_4==to_start""))) R ((<>""customer_0==q_error"" U (""scheduler_0==to_start"" && <>""customer_0==q_error"")) || !((!""scheduler_10==wait"" U !""scheduler_10==to_start"") <-> X (""scheduler_4==to_start"" R (""customer_10==q_error"" || ""scheduler_4==to_start"")))))",1000.0,
124,"!(<>((!""scheduler_3==started"" U []""scheduler_4==to_start"") R ""scheduler_1==wait"") <-> !(""scheduler_11==to_start"" U ""scheduler_12==to_start""))",3.0536443589953706,True
125,"!(![]!(!X ""scheduler_3==wait"" <-> (""scheduler_7==started"" R (""scheduler_7==started"" || <>""customer_4==q_error""))) U ((""scheduler_12==started"" R <>""scheduler_8==started"") && ![]!(!X ""scheduler_3==wait"" <-> (""scheduler_7==started"" R (""scheduler_7==started"" || <>""customer_4==q_error"")))))",14.177937772939913,False
126,"!(!(X (""scheduler_4==to_start"" R X ""customer_12==running"") <-> <>(""customer_4==running"" U (""customer_4==running"" && ([](""scheduler_2==to_start"" -> ""scheduler_1==wait"") U (""customer_3==q_error"" && [](""scheduler_2==to_start"" -> ""scheduler_1==wait"")))))))",1.5556152219651267,True
127,"!(!(<>!([](""scheduler_12==to_start"" <-> X ""customer_10==q_error"") -> ""customer_7==running"") <-> <>X []<>""scheduler_6==started""))",4.247189883026294,False
128,"!((<>""scheduler_11==to_start"" || X (""customer_9==q_error"" R (""customer_9==q_error"" || <>""scheduler_3==to_start""))) U (((""scheduler_12==wait"" R ""scheduler_0==wait"") R (<>""customer_4==q_error"" || (""scheduler_12==wait"" R ""scheduler_0==wait""))) && (<>""scheduler_11==to_start"" || X (""customer_9==q_error"" R (""customer_9==q_error"" || <>""scheduler_3==to_start"")))))",4.10118717898149,False
129,"!(!X []<>((""scheduler_5==to_start"" || <>[]""scheduler_2==to_start"") R (""scheduler_5==to_start"" || (""scheduler_7==started"" <-> []""customer_1==q_error"") || <>[]""scheduler_2==to_start"")))",1.7320999789517373,True
130,"!((<>""scheduler_6==wait"" U (""customer_11==q_error"" && <>""scheduler_6==wait"")) R (<>""scheduler_12==started"" U (""customer_4==q_error"" || (""scheduler_11==wait"" -> []<>""customer_11==q_error""))))",2.5114095299504697,False
131,"!(<>""customer_4==q_error"" && (!X ""scheduler_8==to_start"" R <>""scheduler_0==wait"") && !(""scheduler_5==to_start"" U (""scheduler_3==wait"" && ""scheduler_5==to_start"")))",2.7020064450334758,True
132,"!((""scheduler_11==wait"" -> <>""customer_9==q_error"") U (""customer_1==running"" <-> ((""customer_7==running"" -> X ""scheduler_3==started"") U []!""customer_0==q_error"")))",1000.0,
133,"!(((""scheduler_3==started"" U ""scheduler_6==to_start"") -> ""scheduler_0==started"") <-> <>X !([]""scheduler_0==started"" <-> <>!<>""scheduler_11==started""))",2.5347960309591144,True
134,"!(X ""scheduler_2==started"" U [](<>(""customer_10==q_error"" U (""customer_6==q_error"" <-> ""scheduler_11==wait"")) U X ""scheduler_1==started""))",1.4973112849984318,False
135,"!(<>(<>""scheduler_2==started"" R ((""scheduler_0==wait"" -> (""scheduler_12==to_start"" U ""scheduler_0==to_start"")) && (""customer_10==q_error"" U !""scheduler_4==wait""))))",1.5278329539578408,False
136,"!(<>(""customer_12==running"" && ""scheduler_12==to_start"") <-> []<>(""scheduler_11==to_start"" || []<>(""scheduler_6==to_start"" U (""scheduler_4==wait"" && ""scheduler_6==to_start""))))",1.713507974985987,True
137,"!(([]X ""customer_7==q_error"" <-> (""customer_1==running"" R ""customer_3==running"")) R (<>""customer_7==q_error"" || ([]X ""customer_7==q_error"" <-> (""customer_1==running"" R ""customer_3==running""))))",3.3624979639425874,False
138,"!(X (<>""customer_8==q_error"" U (""scheduler_4==wait"" && <>""customer_8==q_error"")) U !(""customer_9==q_error"" <-> []([]""customer_0==running"" U []""scheduler_2==started"")))",1000.0,
139,"!(<>(X ""customer_4==running"" -> ""scheduler_9==wait"") R (<>(X ""customer_4==running"" -> ""scheduler_9==wait"") || <>(X ""customer_11==q_error"" U ([]<>""customer_10==q_error"" && X ""customer_11==q_error""))))",1.436862058006227,False
140,"!(<>""customer_4==q_error"" R (<>""customer_4==q_error"" || (X (""customer_5==running"" <-> (""scheduler_8==started"" && ""scheduler_9==started"")) U (((""scheduler_4==to_start"" || ""scheduler_5==started"") R ""scheduler_0==to_start"") && X (""customer_5==running"" <-> (""scheduler_8==started"" && ""scheduler_9==started""))))))",0.7497039439622313,True
141,"!(<>(!X ""scheduler_12==wait"" U ((""scheduler_5==wait"" && []""scheduler_3==wait"") R ((<>""scheduler_9==started"" U ""scheduler_12==to_start"") || (""scheduler_5==wait"" && []""scheduler_3==wait"")))))",3.5925836140522733,False
142,"!(!([]""scheduler_6==wait"" <-> X (<>""scheduler_6==to_start"" R (""customer_3==q_error"" || <>""scheduler_6==to_start""))) R ((<>!<>""scheduler_2==started"" U (""customer_12==running"" && <>!<>""scheduler_2==started"")) || !([]""scheduler_6==wait"" <-> X (<>""scheduler_6==to_start"" R (""customer_3==q_error"" || <>""scheduler_6==to_start"")))))",14.444964861031622,False
143,"!([](!(""scheduler_11==started"" R ""scheduler_1==to_start"") && X <>[]""customer_12==running""))",1.4569681549910456,True
144,"!(X (!(""customer_9==q_error"" <-> (""customer_4==running"" <-> ""customer_7==running"")) U (!(""customer_9==q_error"" <-> (""customer_4==running"" <-> ""customer_7==running"")) && ((""scheduler_11==started"" R (""customer_6==running"" || ""scheduler_11==started"")) U <>[]<>""customer_0==q_error""))))",1000.0,
145,"!(""customer_4==running"" <-> (<>""customer_6==q_error"" U [](<>""customer_9==running"" -> (X ""scheduler_0==wait"" <-> <>""scheduler_11==to_start""))))",12.881696531898342,False
146,"!((""scheduler_1==to_start"" R (""scheduler_1==to_start"" || ""scheduler_6==started"")) || (<>X (""customer_8==q_error"" R (""customer_8==q_error"" || X ""customer_6==running"")) U (""scheduler_11==wait"" R (""scheduler_11==wait"" || <>""scheduler_11==to_start""))))",3.410876889945939,False
147,"!([]!((X ""scheduler_6==started"" R []""scheduler_3==wait"") <-> (""customer_12==q_error"" <-> X []([]""scheduler_5==wait"" U ""scheduler_7==wait""))))",1.5525361279724166,False
148,"!([](!(""scheduler_4==to_start"" U ""scheduler_8==wait"") || (<>X (""scheduler_10==wait"" <-> <>[]""scheduler_7==to_start"") U (""customer_2==running"" && <>X (""scheduler_10==wait"" <-> <>[]""scheduler_7==to_start"")))))",3.9882632779190317,False
149,"!(!([]!(""scheduler_11==wait"" && X ""scheduler_4==wait"") <-> <>[](""customer_2==q_error"" R []""customer_7==running"")))",3.4875767410267144,True
150,"!((<>""customer_10==q_error"" U (X ""customer_2==running"" && <>""customer_10==q_error"")) || !(<>[]""scheduler_5==wait"" <-> (!""scheduler_3==started"" || []""scheduler_4==started"")))",3.004776538000442,False
151,"!([]<>[](!([]""scheduler_6==wait"" <-> []""customer_0==running"") U (!(!""scheduler_8==wait"" <-> X ""scheduler_5==wait"") && !([]""scheduler_6==wait"" <-> []""customer_0==running""))))",1000.0,
152,"!((""scheduler_1==wait"" R (""customer_3==running"" || ""scheduler_1==wait"")) R <>((""customer_1==q_error"" || (false R ""scheduler_3==to_start"")) R (""customer_1==q_error"" || (""scheduler_5==to_start"" <-> X ""customer_9==running"") || (false R ""scheduler_3==to_start""))))",1.69841551897116,True
153,"!((""customer_7==q_error"" <-> (""scheduler_8==wait"" -> (""customer_2==q_error"" <-> ""customer_5==running""))) R ((""customer_7==q_error"" <-> (""scheduler_8==wait"" -> (""customer_2==q_error"" <-> ""customer_5==running""))) || (!""customer_5==q_error"" <-> <>[]""customer_8==running"")))",1.9220772410044447,True
154,"!([]<>(<>""scheduler_12==started"" <-> ([]""scheduler_10==wait"" <-> (<>""scheduler_7==to_start"" R (<>!<>""scheduler_1==to_start"" || <>""scheduler_7==to_start"")))))",12.601096188998781,True
155,"!(X ((<>[]""customer_0==running"" U ((X ""customer_5==q_error"" <-> []""scheduler_12==started"") && <>[]""customer_0==running"")) R ([]<>!""scheduler_6==wait"" || (<>[]""customer_0==running"" U ((X ""customer_5==q_error"" <-> []""scheduler_12==started"") && <>[]""customer_0==running"")))))",1000.0,
156,"!([]!([]X <>X ""scheduler_12==to_start"" <-> !((""customer_2==q_error"" <-> ""customer_11==q_error"") <-> X ""customer_5==q_error"")))",1.7142259270185605,True
157,"!(X ""scheduler_7==wait"" R (X ""scheduler_7==wait"" || <>(<>(""scheduler_7==to_start"" <-> X (""customer_9==q_error"" && ""customer_12==q_error"")) U (<>[]""scheduler_5==started"" && <>(""scheduler_7==to_start"" <-> X (""customer_9==q_error"" && ""customer_12==q_error""))))))",7.491204954916611,True
158,"!(<>(!(""scheduler_4==to_start"" <-> (""customer_2==running"" || ""customer_7==running"")) R <>!X (""customer_7==running"" U (""customer_7==running"" && []!""customer_3==q_error""))))",0.669941172003746,False
159,"!(!(""scheduler_11==wait"" <-> ![]<>[]<>(<>""scheduler_11==wait"" U (""scheduler_9==to_start"" U (!""scheduler_2==to_start"" && ""scheduler_9==to_start"")))))",1.6979319639503956,True
160,"!([](<>(""scheduler_10==wait"" -> X ""scheduler_9==wait"") U (X ""customer_2==q_error"" R ((""scheduler_12==to_start"" -> ""scheduler_9==started"") || X ""customer_2==q_error""))))",8.140446769073606,True
161,"!(((X ""customer_5==q_error"" U (""customer_0==q_error"" && X ""customer_5==q_error"")) -> (""customer_5==q_error"" <-> ""scheduler_8==started"")) U ((""customer_11==q_error"" && ""scheduler_10==started"") R ((""customer_11==q_error"" && ""scheduler_10==started"") || <>""customer_9==q_error"")))",1000.0,
162,"!([]""customer_8==running"" <-> []((""customer_0==running"" -> !""customer_0==q_error"") R ((""customer_0==running"" -> !""customer_0==q_error"") || (""customer_12==running"" <-> <>(""scheduler_7==started"" U (""customer_4==q_error"" && ""scheduler_7==started""))))))",1000.0,
163,"!([]X (<>""customer_0==running"" R (<>""customer_0==running"" || (X ""scheduler_1==started"" U (X ""scheduler_1==started"" && !([]<>""scheduler_9==started"" <-> <>!""scheduler_8==started""))))))",1000.0,
164,"!(!(<>""customer_8==q_error"" <-> !([](""customer_6==q_error"" && <>""scheduler_3==to_start"") <-> (<>""customer_0==q_error"" U X !""scheduler_3==to_start""))))",1000.0,
165,"!(<>(((""customer_0==q_error"" && ""scheduler_5==to_start"") R ""scheduler_1==wait"") R (<>""customer_6==q_error"" || (""scheduler_10==wait"" <-> (""scheduler_2==wait"" U ""scheduler_9==started"")) || ((""customer_0==q_error"" && ""scheduler_5==to_start"") R ""scheduler_1==wait""))))",1000.0,
166,"!(!((""customer_5==running"" R ""scheduler_9==to_start"") <-> (""customer_5==running"" <-> []X <>(""scheduler_9==to_start"" U (""customer_3==running"" <-> X ""customer_6==q_error"")))))",1.9805022350046784,True
167,"!((""scheduler_11==wait"" <-> (""customer_2==q_error"" R (""customer_2==q_error"" || !""scheduler_6==wait""))) R (![](X ""scheduler_7==wait"" R (![]""scheduler_9==wait"" || X ""scheduler_7==wait"")) || (""scheduler_11==wait"" <-> (""customer_2==q_error"" R (""customer_2==q_error"" || !""scheduler_6==wait"")))))",2.3453635970363393,False
168,"!(!([]!""scheduler_12==wait"" && []X (!([]""customer_8==running"" <-> []<>""scheduler_0==to_start"") U (""scheduler_5==started"" && !([]""customer_8==running"" <-> []<>""scheduler_0==to_start"")))))",4.834851721068844,False
169,"!(<>!(""scheduler_5==to_start"" -> ((""scheduler_9==started"" U (""scheduler_9==started"" && (X ""scheduler_4==started"" -> ""customer_12==running""))) U !<>""customer_9==q_error"")))",0.7406740019796416,True
170,"!((X []""scheduler_1==wait"" <-> ([]""customer_11==q_error"" U []!""customer_1==q_error"")) R (<>""customer_7==q_error"" || (X []""scheduler_1==wait"" <-> ([]""customer_11==q_error"" U []!""customer_1==q_error""))))",3.309716696967371,True
171,"!(!(X ""customer_5==q_error"" <-> <>""scheduler_5==wait"") R (((""customer_12==running"" || <>""customer_0==running"") U <>""customer_3==q_error"") || !(X ""customer_5==q_error"" <-> <>""scheduler_5==wait"")))",1000.0,
172,"!([]((""customer_2==q_error"" && ""scheduler_10==wait"") <-> (!""scheduler_8==started"" R (""customer_6==q_error"" R ""scheduler_11==wait""))) U ((""customer_12==q_error"" R ""customer_7==q_error"") && []((""customer_2==q_error"" && ""scheduler_10==wait"") <-> (!""scheduler_8==started"" R (""customer_6==q_error"" R ""scheduler_11==wait"")))))",0.8023583380272612,True
173,"!(<>X ((<>!""scheduler_9==wait"" R ""scheduler_5==wait"") R ((""scheduler_8==started"" && []""scheduler_3==to_start"") U (""scheduler_8==started"" && <>""customer_9==running"" && []""scheduler_3==to_start""))))",0.7669680919498205,True
174,"!([]<>(!""scheduler_12==to_start"" <-> <>!([]""scheduler_10==wait"" <-> <>(""customer_7==q_error"" R (""customer_7==q_error"" || ""scheduler_11==wait"")))))",13.8130147800548,False
175,"!(""scheduler_2==to_start"" || !(""scheduler_4==to_start"" <-> !((""scheduler_12==to_start"" U (""scheduler_12==to_start"" && (X ""scheduler_1==started"" R (""scheduler_9==to_start"" || X ""scheduler_1==started"")))) R []<>""scheduler_9==started"")))",1.7288834640057757,True
176,"!(X X (X ""scheduler_4==to_start"" && <>""scheduler_7==to_start"") <-> [](""customer_2==q_error"" R (""scheduler_5==to_start"" R <>""scheduler_9==started"")))",1.724565893993713,True
177,"!(((""scheduler_12==wait"" U (""scheduler_6==to_start"" U (""customer_8==running"" && ""scheduler_6==to_start""))) U ([]""scheduler_11==to_start"" && (""scheduler_12==wait"" U (""scheduler_6==to_start"" U (""customer_8==running"" && ""scheduler_6==to_start""))))) R ((<>""scheduler_2==to_start"" U X ""customer_0==q_error"") || ((""scheduler_12==wait"" U (""scheduler_6==to_start"" U (""customer_8==running"" && ""scheduler_6==to_start""))) U ([]""scheduler_11==to_start"" && (""scheduler_12==wait"" U (""scheduler_6==to_start"" U (""customer_8==running"" && ""scheduler_6==to_start"")))))))",1000.0,
178,"!([]((<>""scheduler_3==started"" -> !""customer_9==q_error"") <-> ((""customer_8==running"" R (""customer_8==running"" || <>""scheduler_0==to_start"")) U (""customer_0==q_error"" U ""customer_3==q_error""))))",1000.0,
179,"!([](!(<>""customer_1==running"" <-> ((""scheduler_8==wait"" <-> ""scheduler_12==to_start"") && []![]""scheduler_0==wait"")) R (X ""customer_0==running"" || !(<>""customer_1==running"" <-> ((""scheduler_8==wait"" <-> ""scheduler_12==to_start"") && []![]""scheduler_0==wait"")))))",1000.0,
180,"!(((""customer_6==q_error"" -> ""customer_0==q_error"") U []""customer_10==q_error"") <-> <>(""customer_7==running"" && (!""customer_5==running"" R (!""customer_5==running"" || ""customer_9==running""))))",1000.0,
181,"!(([]!""scheduler_10==wait"" <-> (""customer_5==q_error"" R (""customer_5==q_error"" || !""scheduler_7==started""))) R ((X <>""customer_1==q_error"" U (!""customer_8==running"" && X <>""customer_1==q_error"")) || ([]!""scheduler_10==wait"" <-> (""customer_5==q_error"" R (""customer_5==q_error"" || !""scheduler_7==started"")))))",3.359156165039167,False
182,"!(((X ""customer_0==running"" && (""customer_10==q_error"" <-> X ""scheduler_3==to_start"")) R (!""customer_0==running"" || (X ""customer_0==running"" && (""customer_10==q_error"" <-> X ""scheduler_3==to_start"")))) R (<>(""customer_12==q_error"" R ""customer_1==running"") || ((X ""customer_0==running"" && (""customer_10==q_error"" <-> X ""scheduler_3==to_start"")) R (!""customer_0==running"" || (X ""customer_0==running"" && (""customer_10==q_error"" <-> X ""scheduler_3==to_start""))))))",1000.0,
183,"!((""scheduler_4==to_start"" R []""customer_4==q_error"") <-> []((""customer_12==q_error"" <-> []""scheduler_3==started"") U (""customer_0==running"" && (""customer_12==q_error"" <-> []""scheduler_3==started""))))",1000.0,
184,"!(""customer_4==q_error"" R (""customer_4==q_error"" || [](<>""scheduler_0==started"" U ((""customer_10==q_error"" R (""customer_10==q_error"" || ""scheduler_4==wait"")) U ((""customer_3==running"" U (""customer_3==running"" && ""scheduler_1==wait"")) && (""customer_10==q_error"" R (""customer_10==q_error"" || ""scheduler_4==wait"")))))))",2.195565994014032,True
185,"!(<>(""customer_10==q_error"" <-> <>!(((X ""customer_6==running"" -> ""scheduler_12==to_start"") R ""scheduler_7==to_start"") <-> (""customer_10==running"" U !""customer_6==running""))))",1.8205818010028452,True
186,"!(X ""customer_2==running"" R ((X (""scheduler_10==started"" || []""scheduler_9==started"") R <>(""scheduler_12==to_start"" U (""scheduler_5==to_start"" && ""scheduler_12==to_start""))) U ""scheduler_4==wait""))",6.979266565060243,True
187,"!(!(""scheduler_3==to_start"" <-> <>(""customer_10==q_error"" R (""customer_10==q_error"" || ((""scheduler_0==to_start"" <-> ""scheduler_4==started"") && []X (!""scheduler_2==to_start"" || ""scheduler_11==to_start""))))))",1.7138641340425238,True
188,"!([]<>""scheduler_4==started"" <-> ((""scheduler_11==started"" || (""customer_2==running"" <-> []""scheduler_11==wait"")) R (""scheduler_8==started"" || ""scheduler_11==started"" || <>""customer_0==q_error"" || (""customer_2==running"" <-> []""scheduler_11==wait""))))",1000.0,
189,"!(X <>""customer_8==running"" R (""customer_9==running"" -> (<>""customer_11==q_error"" U ((""customer_3==running"" || ""customer_8==q_error"" || []""scheduler_1==wait"") && <>""customer_11==q_error""))))",7.22759791102726,False
190,"!(<>[](""customer_7==running"" U !""scheduler_11==to_start"") U (""scheduler_5==to_start"" <-> [](<>""scheduler_5==to_start"" U (""scheduler_11==to_start"" && <>""scheduler_5==to_start""))))",7.198760833009146,False
191,"!([]<>(X []""customer_8==q_error"" <-> (""scheduler_3==started"" || <>""scheduler_8==wait"" || !(""customer_7==q_error"" R (""customer_0==running"" || ""customer_7==q_error"")))))",1000.0,
192,"!((<>""scheduler_8==started"" R (<>""scheduler_9==started"" U (""customer_12==q_error"" && <>""scheduler_9==started""))) U ((""customer_1==running"" -> (!""customer_8==q_error"" && <>""scheduler_1==to_start"")) && (<>""scheduler_8==started"" R (<>""scheduler_9==started"" U (""customer_12==q_error"" && <>""scheduler_9==started"")))))",0.7614883410278708,True
193,"!(<>!(!(<>(""customer_12==q_error"" <-> ""scheduler_0==wait"") <-> (""scheduler_12==wait"" R (""scheduler_12==wait"" || <>""scheduler_4==wait""))) -> (""scheduler_6==to_start"" -> ""customer_1==q_error"")))",1.315073216916062,True
194,"!((X ""scheduler_2==started"" U (""customer_9==running"" R ""customer_3==q_error"")) <-> [](""scheduler_4==wait"" U (""scheduler_9==wait"" R !""scheduler_7==to_start"")))",5.644196241046302,False
195,"!(<>(!""scheduler_10==wait"" <-> ((""customer_5==q_error"" R <>X []""scheduler_11==wait"") R (""scheduler_5==wait"" R (""scheduler_5==wait"" || <>""customer_4==q_error"")))))",7.472712685004808,False
196,"!((""customer_4==running"" && ""customer_11==q_error"") U (<>""scheduler_2==wait"" || <>[]!(<>""scheduler_7==to_start"" <-> X X ""scheduler_9==to_start"")))",0.6818658160045743,False
197,"!(![]<>((""scheduler_9==started"" <-> ""scheduler_11==started"") <-> ((""customer_4==running"" R !""customer_6==q_error"") -> <>!""customer_10==q_error"")))",0.829671174986288,True
198,"!([]((""scheduler_3==to_start"" R (""customer_2==running"" || ""scheduler_3==to_start"")) -> !((<>""customer_2==q_error"" U (""scheduler_3==wait"" && <>""customer_2==q_error"")) <-> ([]""customer_9==q_error"" R (<>""scheduler_2==to_start"" || []""customer_9==q_error"")))))",2.9063047480303794,False
199,"!([]([]""customer_10==q_error"" <-> ([]X <>""scheduler_11==to_start"" && ((""scheduler_10==started"" -> ""scheduler_6==to_start"") R X ""customer_8==q_error""))))",2.7355607649078593,False
200,"!(X ([]((""customer_9==q_error"" R (""customer_9==q_error"" || ""scheduler_11==to_start"")) U <>""scheduler_6==started"") U (""scheduler_4==to_start"" U (""scheduler_4==to_start"" && (""scheduler_5==wait"" <-> <>""customer_12==q_error"")))))",2.2382419899804518,False
201,"!(""customer_0==q_error"" R (!X X ""customer_6==q_error"" U (""customer_5==running"" && X !X <>""customer_4==running"" && !X X ""customer_6==q_error"")))",1000.0,
202,"!(<>X []((""scheduler_3==started"" && ""scheduler_10==to_start"") || ([]""scheduler_7==started"" U ([]""scheduler_7==started"" && (<>""customer_10==q_error"" R (""customer_7==q_error"" || <>""customer_10==q_error""))))))",0.8116556669119745,True
203,"!((<>""customer_5==q_error"" U (X ""customer_0==running"" && <>""customer_5==q_error"")) R (((""customer_4==q_error"" || ""scheduler_12==to_start"") -> X !(""customer_5==running"" R (""customer_5==running"" || ""scheduler_0==wait""))) || (<>""customer_5==q_error"" U (X ""customer_0==running"" && <>""customer_5==q_error""))))",1000.0,
204,"!(!(""customer_0==q_error"" <-> []!([]""scheduler_4==to_start"" <-> <>""customer_9==running"")) R ((<>""scheduler_8==wait"" U ([]""customer_8==running"" && <>""scheduler_8==wait"")) || !(""customer_0==q_error"" <-> []!([]""scheduler_4==to_start"" <-> <>""customer_9==running""))))",1000.0,
205,"!(!(""scheduler_10==started"" <-> X ""scheduler_7==wait"") <-> [](!(""scheduler_10==to_start"" R (""customer_7==q_error"" && []""customer_0==q_error"")) U (""scheduler_7==started"" && !(""scheduler_10==to_start"" R (""customer_7==q_error"" && []""customer_0==q_error"")))))",1000.0,
206,"!((""scheduler_9==wait"" R X ""scheduler_2==wait"") R (<>(""scheduler_7==wait"" R (""scheduler_2==to_start"" || ""scheduler_7==wait"")) R (<>(""scheduler_9==started"" && X ""scheduler_7==started"") || <>(""scheduler_7==wait"" R (""scheduler_2==to_start"" || ""scheduler_7==wait"")))))",2.5819366469513625,False
207,"!(([]""customer_5==q_error"" -> X ""customer_7==q_error"") U X []!((""customer_7==q_error"" -> ""scheduler_12==started"") <-> <>""customer_12==running""))",2.0181047569494694,True
208,"!(((""customer_0==q_error"" -> ""customer_12==running"") -> (""scheduler_9==wait"" -> ""customer_8==running"")) R ![](<>""customer_5==q_error"" <-> X ""customer_5==running""))",1000.0,
209,"!(<>[]!(""scheduler_2==wait"" <-> ((""scheduler_7==to_start"" R (""scheduler_0==wait"" || ""scheduler_7==to_start"" || ""scheduler_7==wait"")) U (X <>""scheduler_4==wait"" U ""scheduler_4==started""))))",2.916595498099923,True
210,"!([]!(<>""scheduler_9==started"" <-> []!(<>""scheduler_12==started"" <-> X (<>""scheduler_3==started"" && X ""scheduler_7==to_start""))))",10.183416720945388,False
